Groups:,,,,,,,,,,,,,,,,,,,,,,,,,,
adc_in_v[11:0] =, adc_in_v[11], adc_in_v[10], adc_in_v[9], adc_in_v[8], adc_in_v[7], adc_in_v[6], adc_in_v[5], adc_in_v[4], adc_in_v[3], adc_in_v[2], adc_in_v[1], adc_in_v[0], ,,,,,,,,,,,,,
3410,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3411,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3412,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3413,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3414,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3415,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3416,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3417,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3418,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3419,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3420,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3421,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3422,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3423,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3424,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3425,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3426,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3427,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3428,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3429,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3430,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3431,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3432,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3433,1355,0,1,0,1,0,1,0,0,1,0,1,1,984,0,0,1,1,1,1,0,1,1,0,0,0
3434,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3435,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3436,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3437,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3438,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3439,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3440,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3441,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3442,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3443,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3444,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3445,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3446,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3447,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3448,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3449,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3450,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3451,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3452,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3453,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3454,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3455,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3456,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3457,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3458,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3459,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3460,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3461,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3462,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3463,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3464,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3465,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3466,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3467,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3468,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3469,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3470,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3471,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3472,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3473,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3474,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3475,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3476,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3477,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3478,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3479,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3480,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3481,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3482,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3483,1298,0,1,0,1,0,0,0,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
3484,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3485,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3486,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3487,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3488,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3489,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3490,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3491,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3492,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3493,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3494,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3495,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3496,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3497,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3498,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3499,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3500,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3501,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3502,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3503,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3504,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3505,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3506,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3507,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3508,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3509,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3510,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3511,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3512,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3513,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3514,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3515,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3516,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3517,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3518,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3519,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3520,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3521,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3522,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3523,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3524,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3525,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3526,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3527,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3528,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3529,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3530,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3531,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3532,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3533,1243,0,1,0,0,1,1,0,1,1,0,1,1,910,0,0,1,1,1,0,0,0,1,1,1,0
3534,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3535,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3536,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3537,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3538,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3539,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3540,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3541,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3542,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3543,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3544,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3545,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3546,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3547,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3548,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3549,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3550,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3551,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3552,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3553,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3554,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3555,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3556,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3557,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3558,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3559,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3560,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3561,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3562,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3563,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3564,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3565,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3566,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3567,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3568,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3569,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3570,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3571,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3572,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3573,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3574,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3575,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3576,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3577,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3578,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3579,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3580,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3581,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3582,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3583,1187,0,1,0,0,1,0,1,0,0,0,1,1,884,0,0,1,1,0,1,1,1,0,1,0,0
3584,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3585,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3586,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3587,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3588,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3589,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3590,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3591,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3592,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3593,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3594,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3595,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3596,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3597,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3598,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3599,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3600,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3601,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3602,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3603,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3604,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3605,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3606,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3607,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3608,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3609,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3610,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3611,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3612,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3613,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3614,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3615,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3616,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3617,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3618,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3619,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3620,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3621,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3622,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3623,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3624,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3625,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3626,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3627,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3628,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3629,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3630,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3631,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3632,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3633,1132,0,1,0,0,0,1,1,0,1,1,0,0,865,0,0,1,1,0,1,1,0,0,0,0,1
3634,1080,0,1,0,0,0,0,1,1,1,0,0,0,855,0,0,1,1,0,1,0,1,0,1,1,1
3635,1080,0,1,0,0,0,0,1,1,1,0,0,0,855,0,0,1,1,0,1,0,1,0,1,1,1
3636,1080,0,1,0,0,0,0,1,1,1,0,0,0,855,0,0,1,1,0,1,0,1,0,1,1,1
3637,1080,0,1,0,0,0,0,1,1,1,0,0,0,855,0,0,1,1,0,1,0,1,0,1,1,1
3638,1080,0,1,0,0,0,0,1,1,1,0,0,0,855,0,0,1,1,0,1,0,1,0,1,1,1
3639,1080,0,1,0,0,0,0,1,1,1,0,0,0,855,0,0,1,1,0,1,0,1,0,1,1,1
3640,1080,0,1,0,0,0,0,1,1,1,0,0,0,855,0,0,1,1,0,1,0,1,0,1,1,1
3641,1080,0,1,0,0,0,0,1,1,1,0,0,0,855,0,0,1,1,0,1,0,1,0,1,1,1
3642,1080,0,1,0,0,0,0,1,1,1,0,0,0,855,0,0,1,1,0,1,0,1,0,1,1,1
3643,1080,0,1,0,0,0,0,1,1,1,0,0,0,855,0,0,1,1,0,1,0,1,0,1,1,1
3644,1080,0,1,0,0,0,0,1,1,1,0,0,0,855,0,0,1,1,0,1,0,1,0,1,1,1
3645,1080,0,1,0,0,0,0,1,1,1,0,0,0,855,0,0,1,1,0,1,0,1,0,1,1,1
3646,1080,0,1,0,0,0,0,1,1,1,0,0,0,855,0,0,1,1,0,1,0,1,0,1,1,1
3647,1080,0,1,0,0,0,0,1,1,1,0,0,0,855,0,0,1,1,0,1,0,1,0,1,1,1
3648,1080,0,1,0,0,0,0,1,1,1,0,0,0,855,0,0,1,1,0,1,0,1,0,1,1,1
3649,1080,0,1,0,0,0,0,1,1,1,0,0,0,855,0,0,1,1,0,1,0,1,0,1,1,1
3650,1080,0,1,0,0,0,0,1,1,1,0,0,0,855,0,0,1,1,0,1,0,1,0,1,1,1
3651,1080,0,1,0,0,0,0,1,1,1,0,0,0,855,0,0,1,1,0,1,0,1,0,1,1,1
3652,1080,0,1,0,0,0,0,1,1,1,0,0,0,855,0,0,1,1,0,1,0,1,0,1,1,1
3653,1080,0,1,0,0,0,0,1,1,1,0,0,0,855,0,0,1,1,0,1,0,1,0,1,1,1
3654,1080,0,1,0,0,0,0,1,1,1,0,0,0,855,0,0,1,1,0,1,0,1,0,1,1,1
3655,1080,0,1,0,0,0,0,1,1,1,0,0,0,855,0,0,1,1,0,1,0,1,0,1,1,1
3656,1080,0,1,0,0,0,0,1,1,1,0,0,0,855,0,0,1,1,0,1,0,1,0,1,1,1
