time unit: us, xk_re_o_v[15:0], xk_re_o_v[15], xk_re_o_v[14], xk_re_o_v[13], xk_re_o_v[12], xk_re_o_v[11], xk_re_o_v[10], xk_re_o_v[9], xk_re_o_v[8], xk_re_o_v[7], xk_re_o_v[6], xk_re_o_v[5], xk_re_o_v[4], xk_re_o_v[3], xk_re_o_v[2], xk_re_o_v[1], xk_re_o_v[0], xk_im_o_v[15:0], xk_im_o_v[15], xk_im_o_v[14], xk_im_o_v[13], xk_im_o_v[12], xk_im_o_v[11], xk_im_o_v[10], xk_im_o_v[9], xk_im_o_v[8], xk_im_o_v[7], xk_im_o_v[6], xk_im_o_v[5], xk_im_o_v[4], xk_im_o_v[3], xk_im_o_v[2], xk_im_o_v[1], xk_im_o_v[0], r_adc_data_v[11:0], r_adc_data_v[11], r_adc_data_v[10], r_adc_data_v[9], r_adc_data_v[8], r_adc_data_v[7], r_adc_data_v[6], r_adc_data_v[5], r_adc_data_v[4], r_adc_data_v[3], r_adc_data_v[2], r_adc_data_v[1], r_adc_data_v[0], r_adc_data_i[11:0], r_adc_data_i[11], r_adc_data_i[10], r_adc_data_i[9], r_adc_data_i[8], r_adc_data_i[7], r_adc_data_i[6], r_adc_data_i[5], r_adc_data_i[4], r_adc_data_i[3], r_adc_data_i[2], r_adc_data_i[1], r_adc_data_i[0],
0, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X,
7683, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 642, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2D7, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1,
7684, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 678, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 38B, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1,
7685, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6A2, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 447, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1,
7686, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6C6, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 50F, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1,
7687, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6D1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 5C5, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1,
7688, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6D0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 677, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1,
7689, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6C3, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 723, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1,
7690, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6A9, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 7BD, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1,
7691, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 682, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 843, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1,
7692, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64F, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 8AF, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1,
7693, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 614, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 903, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1,
7694, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5CD, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 937, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1,
7695, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 580, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 94B, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1,
7696, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52A, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 93B, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1,
7697, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4D7, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 913, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1,
7698, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 485, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 8CB, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1,
7699, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 435, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 867, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1,
7700, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3E8, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 7E7, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1,
7701, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3A4, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 755, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1,
7702, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 366, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 6AD, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1,
7703, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 332, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 5F9, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1,
7704, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30D, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 53F, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1,
7705, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2F5, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 483, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1,
7706, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2E6, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 3C1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1,
7707, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2E8, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 30B, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1,
7708, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2F8, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 261, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1,
7709, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 312, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1C5, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1,
7710, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 339, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 13F, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1,
7711, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 370, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0D9, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1,
7712, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3AA, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 085, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1,
7713, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3EF, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 055, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1,
7714, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43B, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 045, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1,
7715, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48D, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 055, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1,
7716, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4DE, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 085, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1,
7717, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 533, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0D5, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1,
7718, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 586, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 143, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1,
7719, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5CF, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1C3, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1,
7720, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 617, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 25F, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1,
7721, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 652, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 307, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1,
7722, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 681, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3BB, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1,
7723, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6AD, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 47B, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1,
7724, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6C8, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 53D, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1,
7725, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6D0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 5F5, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1,
7726, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6CE, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 6A7, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1,
7727, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6BD, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 74D, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1,
7728, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6A1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 7E3, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1,
7729, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 678, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 863, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1,
7730, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 643, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 8CB, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1,
7731, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 600, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 911, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1,
7732, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5B9, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 93F, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1,
7733, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 569, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 947, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1,
7734, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 515, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 933, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1,
7735, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4C2, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 903, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1,
7736, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46F, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 8B3, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1,
7737, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 421, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 849, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1,
7738, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3D5, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 7C3, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1,
7739, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 391, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 729, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1,
7740, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 357, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 67D, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1,
7741, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 324, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 5C5, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1,
7742, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 301, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 509, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1,
7743, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2F2, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 44F, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1,
7744, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2E5, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 38F, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1,
7745, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2EA, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 2DB, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1,
7746, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2FC, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 233, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1,
7747, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31B, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 19F, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1,
7748, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 11F, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1,
7749, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37D, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0BD, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1,
7750, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3BB, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 075, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1,
7751, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 404, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 04D, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1,
7752, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 451, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 045, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1,
