Groups:,,,,,,,,,,,,,,,,,,,,,,,,,,
adc_in_v[11:0] =, adc_in_v[11], adc_in_v[10], adc_in_v[9], adc_in_v[8], adc_in_v[7], adc_in_v[6], adc_in_v[5], adc_in_v[4], adc_in_v[3], adc_in_v[2], adc_in_v[1], adc_in_v[0], ,,,,,,,,,,,,,
adc_in_i[11:0] =, adc_in_i[11], adc_in_i[10], adc_in_i[9], adc_in_i[8], adc_in_i[7], adc_in_i[6], adc_in_i[5], adc_in_i[4], adc_in_i[3], adc_in_i[2], adc_in_i[1], adc_in_i[0], ,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Data:,,,,,,,,,,,,,,,,,,,,,,,,,,
time unit: us, adc_in_v[11:0], adc_in_v[11], adc_in_v[10], adc_in_v[9], adc_in_v[8], adc_in_v[7], adc_in_v[6], adc_in_v[5], adc_in_v[4], adc_in_v[3], adc_in_v[2], adc_in_v[1], adc_in_v[0], adc_in_i[11:0], adc_in_i[11], adc_in_i[10], adc_in_i[9], adc_in_i[8], adc_in_i[7], adc_in_i[6], adc_in_i[5], adc_in_i[4], adc_in_i[3], adc_in_i[2], adc_in_i[1], adc_in_i[0]
0, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X
4846,1130,0,1,0,0,0,1,1,0,1,0,1,0,1027,0,1,0,0,0,0,0,0,0,0,1,1
4847,1165,0,1,0,0,1,0,0,0,1,1,0,1,981,0,0,1,1,1,1,0,1,0,1,0,1
4848,1202,0,1,0,0,1,0,1,1,0,0,1,0,943,0,0,1,1,1,0,1,0,1,1,1,1
4849,1238,0,1,0,0,1,1,0,1,0,1,1,0,911,0,0,1,1,1,0,0,0,1,1,1,1
4850,1275,0,1,0,0,1,1,1,1,1,0,1,1,891,0,0,1,1,0,1,1,1,1,0,1,1
4851,1315,0,1,0,1,0,0,1,0,0,0,1,1,883,0,0,1,1,0,1,1,1,0,0,1,1
4852,1346,0,1,0,1,0,1,0,0,0,0,1,0,879,0,0,1,1,0,1,1,0,1,1,1,1
4853,1376,0,1,0,1,0,1,1,0,0,0,0,0,887,0,0,1,1,0,1,1,1,0,1,1,1
4854,1402,0,1,0,1,0,1,1,1,1,0,1,0,905,0,0,1,1,1,0,0,0,1,0,0,1
4855,1424,0,1,0,1,1,0,0,1,0,0,0,0,935,0,0,1,1,1,0,1,0,0,1,1,1
4856,1440,0,1,0,1,1,0,1,0,0,0,0,0,971,0,0,1,1,1,1,0,0,1,0,1,1
4857,1451,0,1,0,1,1,0,1,0,1,0,1,1,1019,0,0,1,1,1,1,1,1,1,0,1,1
4858,1454,0,1,0,1,1,0,1,0,1,1,1,0,1069,0,1,0,0,0,0,1,0,1,1,0,1
4859,1449,0,1,0,1,1,0,1,0,1,0,0,1,1123,0,1,0,0,0,1,1,0,0,0,1,1
4860,1439,0,1,0,1,1,0,0,1,1,1,1,1,1181,0,1,0,0,1,0,0,1,1,1,0,1
4861,1424,0,1,0,1,1,0,0,1,0,0,0,0,1241,0,1,0,0,1,1,0,1,1,0,0,1
4862,1402,0,1,0,1,0,1,1,1,1,0,1,0,1301,0,1,0,1,0,0,0,1,0,1,0,1
4863,1378,0,1,0,1,0,1,1,0,0,0,1,0,1359,0,1,0,1,0,1,0,0,1,1,1,1
4864,1346,0,1,0,1,0,1,0,0,0,0,1,0,1411,0,1,0,1,1,0,0,0,0,0,1,1
4865,1312,0,1,0,1,0,0,1,0,0,0,0,0,1457,0,1,0,1,1,0,1,1,0,0,0,1
4866,1278,0,1,0,0,1,1,1,1,1,1,1,0,1501,0,1,0,1,1,1,0,1,1,1,0,1
4867,1237,0,1,0,0,1,1,0,1,0,1,0,1,1531,0,1,0,1,1,1,1,1,1,0,1,1
4868,1198,0,1,0,0,1,0,1,0,1,1,1,0,1551,0,1,1,0,0,0,0,0,1,1,1,1
4869,1164,0,1,0,0,1,0,0,0,1,1,0,0,1565,0,1,1,0,0,0,0,1,1,1,0,1
4870,1130,0,1,0,0,0,1,1,0,1,0,1,0,1567,0,1,1,0,0,0,0,1,1,1,1,1
4871,1100,0,1,0,0,0,1,0,0,1,1,0,0,1563,0,1,1,0,0,0,0,1,1,0,1,1
4872,1080,0,1,0,0,0,0,1,1,1,0,0,0,1551,0,1,1,0,0,0,0,0,1,1,1,1
4873,1056,0,1,0,0,0,0,1,0,0,0,0,0,1523,0,1,0,1,1,1,1,1,0,0,1,1
4874,1036,0,1,0,0,0,0,0,0,1,1,0,0,1485,0,1,0,1,1,1,0,0,1,1,0,1
4875,1025,0,1,0,0,0,0,0,0,0,0,0,1,1441,0,1,0,1,1,0,1,0,0,0,0,1
4876,1024,0,1,0,0,0,0,0,0,0,0,0,0,1393,0,1,0,1,0,1,1,1,0,0,0,1
4877,1026,0,1,0,0,0,0,0,0,0,0,1,0,1339,0,1,0,1,0,0,1,1,1,0,1,1
4878,1033,0,1,0,0,0,0,0,0,1,0,0,1,1281,0,1,0,1,0,0,0,0,0,0,0,1
4879,1046,0,1,0,0,0,0,0,1,0,1,1,0,1219,0,1,0,0,1,1,0,0,0,0,1,1
4880,1067,0,1,0,0,0,0,1,0,1,0,1,1,1159,0,1,0,0,1,0,0,0,0,1,1,1
4881,1091,0,1,0,0,0,1,0,0,0,0,1,1,1103,0,1,0,0,0,1,0,0,1,1,1,1
4882,1121,0,1,0,0,0,1,1,0,0,0,0,1,1049,0,1,0,0,0,0,0,1,1,0,0,1
4883,1156,0,1,0,0,1,0,0,0,0,1,0,0,1003,0,0,1,1,1,1,1,0,1,0,1,1
4884,1191,0,1,0,0,1,0,1,0,0,1,1,1,961,0,0,1,1,1,1,0,0,0,0,0,1
4885,1227,0,1,0,0,1,1,0,0,1,0,1,1,927,0,0,1,1,1,0,0,1,1,1,1,1
4886,1264,0,1,0,0,1,1,1,1,0,0,0,0,901,0,0,1,1,1,0,0,0,0,1,0,1
4887,1302,0,1,0,1,0,0,0,1,0,1,1,0,887,0,0,1,1,0,1,1,1,0,1,1,1
4888,1335,0,1,0,1,0,0,1,1,0,1,1,1,881,0,0,1,1,0,1,1,1,0,0,0,1
4889,1364,0,1,0,1,0,1,0,1,0,1,0,0,883,0,0,1,1,0,1,1,1,0,0,1,1
4890,1392,0,1,0,1,0,1,1,1,0,0,0,0,899,0,0,1,1,1,0,0,0,0,0,1,1
4891,1416,0,1,0,1,1,0,0,0,1,0,0,0,925,0,0,1,1,1,0,0,1,1,1,0,1
4892,1435,0,1,0,1,1,0,0,1,1,0,1,1,959,0,0,1,1,1,0,1,1,1,1,1,1
4893,1448,0,1,0,1,1,0,1,0,1,0,0,0,1003,0,0,1,1,1,1,1,0,1,0,1,1
4894,1454,0,1,0,1,1,0,1,0,1,1,1,0,1053,0,1,0,0,0,0,0,1,1,1,0,1
4895,1454,0,1,0,1,1,0,1,0,1,1,1,0,1107,0,1,0,0,0,1,0,1,0,0,1,1
4896,1444,0,1,0,1,1,0,1,0,0,1,0,0,1161,0,1,0,0,1,0,0,0,1,0,0,1
4897,1436,0,1,0,1,1,0,0,1,1,1,0,0,1227,0,1,0,0,1,1,0,0,1,0,1,1
4898,1411,0,1,0,1,1,0,0,0,0,0,1,1,1281,0,1,0,1,0,0,0,0,0,0,0,1
4899,1390,0,1,0,1,0,1,1,0,1,1,1,0,1343,0,1,0,1,0,0,1,1,1,1,1,1
4900,1359,0,1,0,1,0,1,0,0,1,1,1,1,1395,0,1,0,1,0,1,1,1,0,0,1,1
4901,1328,0,1,0,1,0,0,1,1,0,0,0,0,1445,0,1,0,1,1,0,1,0,0,1,0,1
4902,1290,0,1,0,1,0,0,0,0,1,0,1,0,1487,0,1,0,1,1,1,0,0,1,1,1,1
4903,1253,0,1,0,0,1,1,1,0,0,1,0,1,1523,0,1,0,1,1,1,1,1,0,0,1,1
4904,1214,0,1,0,0,1,0,1,1,1,1,1,0,1547,0,1,1,0,0,0,0,0,1,0,1,1
4905,1178,0,1,0,0,1,0,0,1,1,0,1,0,1565,0,1,1,0,0,0,0,1,1,1,0,1
4906,1142,0,1,0,0,0,1,1,1,0,1,1,0,1569,0,1,1,0,0,0,1,0,0,0,0,1
4907,1113,0,1,0,0,0,1,0,1,1,0,0,1,1569,0,1,1,0,0,0,1,0,0,0,0,1
4908,1084,0,1,0,0,0,0,1,1,1,1,0,0,1557,0,1,1,0,0,0,0,1,0,1,0,1
4909,1062,0,1,0,0,0,0,1,0,0,1,1,0,1535,0,1,0,1,1,1,1,1,1,1,1,1
4910,1038,0,1,0,0,0,0,0,0,1,1,1,0,1497,0,1,0,1,1,1,0,1,1,0,0,1
4911,1028,0,1,0,0,0,0,0,0,0,1,0,0,1459,0,1,0,1,1,0,1,1,0,0,1,1
4912,1022,0,0,1,1,1,1,1,1,1,1,1,0,1413,0,1,0,1,1,0,0,0,0,1,0,1
4913,1023,0,0,1,1,1,1,1,1,1,1,1,1,1361,0,1,0,1,0,1,0,1,0,0,0,1
4914,1029,0,1,0,0,0,0,0,0,0,1,0,1,1303,0,1,0,1,0,0,0,1,0,1,1,1
4915,1043,0,1,0,0,0,0,0,1,0,0,1,1,1245,0,1,0,0,1,1,0,1,1,1,0,1
4916,1054,0,1,0,0,0,0,0,1,1,1,1,0,1177,0,1,0,0,1,0,0,1,1,0,0,1
4917,1083,0,1,0,0,0,0,1,1,1,0,1,1,1127,0,1,0,0,0,1,1,0,0,1,1,1
4918,1112,0,1,0,0,0,1,0,1,1,0,0,0,1073,0,1,0,0,0,0,1,1,0,0,0,1
4919,1141,0,1,0,0,0,1,1,1,0,1,0,1,1019,0,0,1,1,1,1,1,1,1,0,1,1
4920,1175,0,1,0,0,1,0,0,1,0,1,1,1,975,0,0,1,1,1,1,0,0,1,1,1,1
4921,1218,0,1,0,0,1,1,0,0,0,0,1,0,945,0,0,1,1,1,0,1,1,0,0,0,1
4922,1252,0,1,0,0,1,1,1,0,0,1,0,0,913,0,0,1,1,1,0,0,1,0,0,0,1
4923,1287,0,1,0,1,0,0,0,0,0,1,1,1,891,0,0,1,1,0,1,1,1,1,0,1,1
4924,1323,0,1,0,1,0,0,1,0,1,0,1,1,885,0,0,1,1,0,1,1,1,0,1,0,1
4925,1355,0,1,0,1,0,1,0,0,1,0,1,1,885,0,0,1,1,0,1,1,1,0,1,0,1
4926,1384,0,1,0,1,0,1,1,0,1,0,0,0,895,0,0,1,1,0,1,1,1,1,1,1,1
4927,1410,0,1,0,1,1,0,0,0,0,0,1,0,917,0,0,1,1,1,0,0,1,0,1,0,1
4928,1431,0,1,0,1,1,0,0,1,0,1,1,1,949,0,0,1,1,1,0,1,1,0,1,0,1
4929,1444,0,1,0,1,1,0,1,0,0,1,0,0,989,0,0,1,1,1,1,0,1,1,1,0,1
4930,1452,0,1,0,1,1,0,1,0,1,1,0,0,1035,0,1,0,0,0,0,0,0,1,0,1,1
4931,1456,0,1,0,1,1,0,1,1,0,0,0,0,1089,0,1,0,0,0,1,0,0,0,0,0,1
4932,1448,0,1,0,1,1,0,1,0,1,0,0,0,1143,0,1,0,0,0,1,1,1,0,1,1,1
4933,1437,0,1,0,1,1,0,0,1,1,1,0,1,1203,0,1,0,0,1,0,1,1,0,0,1,1
4934,1420,0,1,0,1,1,0,0,0,1,1,0,0,1261,0,1,0,0,1,1,1,0,1,1,0,1
4935,1397,0,1,0,1,0,1,1,1,0,1,0,1,1321,0,1,0,1,0,0,1,0,1,0,0,1
4936,1371,0,1,0,1,0,1,0,1,1,0,1,1,1379,0,1,0,1,0,1,1,0,0,0,1,1
4937,1340,0,1,0,1,0,0,1,1,1,1,0,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
4938,1305,0,1,0,1,0,0,0,1,1,0,0,1,1475,0,1,0,1,1,1,0,0,0,0,1,1
4939,1268,0,1,0,0,1,1,1,1,0,1,0,0,1515,0,1,0,1,1,1,1,0,1,0,1,1
4940,1231,0,1,0,0,1,1,0,0,1,1,1,1,1545,0,1,1,0,0,0,0,0,1,0,0,1
4941,1190,0,1,0,0,1,0,1,0,0,1,1,0,1561,0,1,1,0,0,0,0,1,1,0,0,1
4942,1157,0,1,0,0,1,0,0,0,0,1,0,1,1573,0,1,1,0,0,0,1,0,0,1,0,1
4943,1126,0,1,0,0,0,1,1,0,0,1,1,0,1575,0,1,1,0,0,0,1,0,0,1,1,1
4944,1096,0,1,0,0,0,1,0,0,1,0,0,0,1565,0,1,1,0,0,0,0,1,1,1,0,1
4945,1069,0,1,0,0,0,0,1,0,1,1,0,1,1545,0,1,1,0,0,0,0,0,1,0,0,1
4946,1051,0,1,0,0,0,0,0,1,1,0,1,1,1519,0,1,0,1,1,1,1,0,1,1,1,1
4947,1036,0,1,0,0,0,0,0,0,1,1,0,0,1479,0,1,0,1,1,1,0,0,0,1,1,1
4948,1024,0,1,0,0,0,0,0,0,0,0,0,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
4949,1022,0,0,1,1,1,1,1,1,1,1,1,0,1381,0,1,0,1,0,1,1,0,0,1,0,1
4950,1026,0,1,0,0,0,0,0,0,0,0,1,0,1327,0,1,0,1,0,0,1,0,1,1,1,1
4951,1039,0,1,0,0,0,0,0,0,1,1,1,1,1271,0,1,0,0,1,1,1,1,0,1,1,1
4952,1060,0,1,0,0,0,0,1,0,0,1,0,0,1217,0,1,0,0,1,1,0,0,0,0,0,1
4953,1076,0,1,0,0,0,0,1,1,0,1,0,0,1151,0,1,0,0,0,1,1,1,1,1,1,1
4954,1100,0,1,0,0,0,1,0,0,1,1,0,0,1091,0,1,0,0,0,1,0,0,0,0,1,1
4955,1125,0,1,0,0,0,1,1,0,0,1,0,1,1033,0,1,0,0,0,0,0,0,1,0,0,1
4956,1165,0,1,0,0,1,0,0,0,1,1,0,1,993,0,0,1,1,1,1,1,0,0,0,0,1
4957,1202,0,1,0,0,1,0,1,1,0,0,1,0,955,0,0,1,1,1,0,1,1,1,0,1,1
4958,1239,0,1,0,0,1,1,0,1,0,1,1,1,923,0,0,1,1,1,0,0,1,1,0,1,1
4959,1278,0,1,0,0,1,1,1,1,1,1,1,0,903,0,0,1,1,1,0,0,0,0,1,1,1
4960,1315,0,1,0,1,0,0,1,0,0,0,1,1,891,0,0,1,1,0,1,1,1,1,0,1,1
4961,1345,0,1,0,1,0,1,0,0,0,0,0,1,885,0,0,1,1,0,1,1,1,0,1,0,1
4962,1374,0,1,0,1,0,1,0,1,1,1,1,0,891,0,0,1,1,0,1,1,1,1,0,1,1
4963,1403,0,1,0,1,0,1,1,1,1,0,1,1,913,0,0,1,1,1,0,0,1,0,0,0,1
4964,1425,0,1,0,1,1,0,0,1,0,0,0,1,939,0,0,1,1,1,0,1,0,1,0,1,1
4965,1440,0,1,0,1,1,0,1,0,0,0,0,0,977,0,0,1,1,1,1,0,1,0,0,0,1
4966,1454,0,1,0,1,1,0,1,0,1,1,1,0,1023,0,0,1,1,1,1,1,1,1,1,1,1
4967,1458,0,1,0,1,1,0,1,1,0,0,1,0,1075,0,1,0,0,0,0,1,1,0,0,1,1
4968,1451,0,1,0,1,1,0,1,0,1,0,1,1,1125,0,1,0,0,0,1,1,0,0,1,0,1
4969,1443,0,1,0,1,1,0,1,0,0,0,1,1,1185,0,1,0,0,1,0,1,0,0,0,0,1
4970,1428,0,1,0,1,1,0,0,1,0,1,0,0,1243,0,1,0,0,1,1,0,1,1,0,1,1
4971,1407,0,1,0,1,0,1,1,1,1,1,1,1,1303,0,1,0,1,0,0,0,1,0,1,1,1
4972,1383,0,1,0,1,0,1,1,0,0,1,1,1,1363,0,1,0,1,0,1,0,1,0,0,1,1
4973,1356,0,1,0,1,0,1,0,0,1,1,0,0,1419,0,1,0,1,1,0,0,0,1,0,1,1
4974,1319,0,1,0,1,0,0,1,0,0,1,1,1,1463,0,1,0,1,1,0,1,1,0,1,1,1
4975,1283,0,1,0,1,0,0,0,0,0,0,1,1,1505,0,1,0,1,1,1,1,0,0,0,0,1
4976,1246,0,1,0,0,1,1,0,1,1,1,1,0,1539,0,1,1,0,0,0,0,0,0,0,1,1
4977,1207,0,1,0,0,1,0,1,1,0,1,1,1,1561,0,1,1,0,0,0,0,1,1,0,0,1
4978,1173,0,1,0,0,1,0,0,1,0,1,0,1,1575,0,1,1,0,0,0,1,0,0,1,1,1
4979,1142,0,1,0,0,0,1,1,1,0,1,1,0,1585,0,1,1,0,0,0,1,1,0,0,0,1
4980,1108,0,1,0,0,0,1,0,1,0,1,0,0,1573,0,1,1,0,0,0,1,0,0,1,0,1
4981,1083,0,1,0,0,0,0,1,1,1,0,1,1,1561,0,1,1,0,0,0,0,1,1,0,0,1
4982,1057,0,1,0,0,0,0,1,0,0,0,0,1,1531,0,1,0,1,1,1,1,1,1,0,1,1
4983,1044,0,1,0,0,0,0,0,1,0,1,0,0,1501,0,1,0,1,1,1,0,1,1,1,0,1
4984,1028,0,1,0,0,0,0,0,0,0,1,0,0,1453,0,1,0,1,1,0,1,0,1,1,0,1
4985,1031,0,1,0,0,0,0,0,0,0,1,1,1,1413,0,1,0,1,1,0,0,0,0,1,0,1
4986,1028,0,1,0,0,0,0,0,0,0,1,0,0,1353,0,1,0,1,0,1,0,0,1,0,0,1
4987,1035,0,1,0,0,0,0,0,0,1,0,1,1,1295,0,1,0,1,0,0,0,0,1,1,1,1
4988,1050,0,1,0,0,0,0,0,1,1,0,1,0,1237,0,1,0,0,1,1,0,1,0,1,0,1
4989,1071,0,1,0,0,0,0,1,0,1,1,1,1,1179,0,1,0,0,1,0,0,1,1,0,1,1
4990,1093,0,1,0,0,0,1,0,0,0,1,0,1,1119,0,1,0,0,0,1,0,1,1,1,1,1
4991,1119,0,1,0,0,0,1,0,1,1,1,1,1,1061,0,1,0,0,0,0,1,0,0,1,0,1
4992,1156,0,1,0,0,1,0,0,0,0,1,0,0,1017,0,0,1,1,1,1,1,1,1,0,0,1
4993,1189,0,1,0,0,1,0,1,0,0,1,0,1,973,0,0,1,1,1,1,0,0,1,1,0,1
4994,1226,0,1,0,0,1,1,0,0,1,0,1,0,937,0,0,1,1,1,0,1,0,1,0,0,1
4995,1266,0,1,0,0,1,1,1,1,0,0,1,0,915,0,0,1,1,1,0,0,1,0,0,1,1
4996,1298,0,1,0,1,0,0,0,1,0,0,1,0,893,0,0,1,1,0,1,1,1,1,1,0,1
4997,1335,0,1,0,1,0,0,1,1,0,1,1,1,891,0,0,1,1,0,1,1,1,1,0,1,1
4998,1365,0,1,0,1,0,1,0,1,0,1,0,1,893,0,0,1,1,0,1,1,1,1,1,0,1
4999,1395,0,1,0,1,0,1,1,1,0,0,1,1,909,0,0,1,1,1,0,0,0,1,1,0,1
5000,1419,0,1,0,1,1,0,0,0,1,0,1,1,933,0,0,1,1,1,0,1,0,0,1,0,1
5001,1436,0,1,0,1,1,0,0,1,1,1,0,0,965,0,0,1,1,1,1,0,0,0,1,0,1
5002,1451,0,1,0,1,1,0,1,0,1,0,1,1,1009,0,0,1,1,1,1,1,1,0,0,0,1
5003,1457,0,1,0,1,1,0,1,1,0,0,0,1,1057,0,1,0,0,0,0,1,0,0,0,0,1
5004,1455,0,1,0,1,1,0,1,0,1,1,1,1,1109,0,1,0,0,0,1,0,1,0,1,0,1
5005,1450,0,1,0,1,1,0,1,0,1,0,1,0,1169,0,1,0,0,1,0,0,1,0,0,0,1
5006,1437,0,1,0,1,1,0,0,1,1,1,0,1,1227,0,1,0,0,1,1,0,0,1,0,1,1
5007,1418,0,1,0,1,1,0,0,0,1,0,1,0,1287,0,1,0,1,0,0,0,0,0,1,1,1
5008,1395,0,1,0,1,0,1,1,1,0,0,1,1,1347,0,1,0,1,0,1,0,0,0,0,1,1
5009,1364,0,1,0,1,0,1,0,1,0,1,0,0,1401,0,1,0,1,0,1,1,1,1,0,0,1
5010,1343,0,1,0,1,0,0,1,1,1,1,1,1,1461,0,1,0,1,1,0,1,1,0,1,0,1
5011,1297,0,1,0,1,0,0,0,1,0,0,0,1,1495,0,1,0,1,1,1,0,1,0,1,1,1
5012,1259,0,1,0,0,1,1,1,0,1,0,1,1,1529,0,1,0,1,1,1,1,1,1,0,0,1
5013,1223,0,1,0,0,1,1,0,0,0,1,1,1,1559,0,1,1,0,0,0,0,1,0,1,1,1
5014,1185,0,1,0,0,1,0,1,0,0,0,0,1,1573,0,1,1,0,0,0,1,0,0,1,0,1
5015,1151,0,1,0,0,0,1,1,1,1,1,1,1,1581,0,1,1,0,0,0,1,0,1,1,0,1
5016,1118,0,1,0,0,0,1,0,1,1,1,1,0,1579,0,1,1,0,0,0,1,0,1,0,1,1
5017,1090,0,1,0,0,0,1,0,0,0,0,1,0,1567,0,1,1,0,0,0,0,1,1,1,1,1
5018,1067,0,1,0,0,0,0,1,0,1,0,1,1,1547,0,1,1,0,0,0,0,0,1,0,1,1
5019,1046,0,1,0,0,0,0,0,1,0,1,1,0,1513,0,1,0,1,1,1,1,0,1,0,0,1
5020,1032,0,1,0,0,0,0,0,0,1,0,0,0,1473,0,1,0,1,1,1,0,0,0,0,0,1
5021,1027,0,1,0,0,0,0,0,0,0,0,1,1,1429,0,1,0,1,1,0,0,1,0,1,0,1
5022,1027,0,1,0,0,0,0,0,0,0,0,1,1,1375,0,1,0,1,0,1,0,1,1,1,1,1
5023,1035,0,1,0,0,0,0,0,0,1,0,1,1,1323,0,1,0,1,0,0,1,0,1,0,1,1
5024,1046,0,1,0,0,0,0,0,1,0,1,1,0,1263,0,1,0,0,1,1,1,0,1,1,1,1
5025,1063,0,1,0,0,0,0,1,0,0,1,1,1,1201,0,1,0,0,1,0,1,1,0,0,0,1
5026,1085,0,1,0,0,0,0,1,1,1,1,0,1,1143,0,1,0,0,0,1,1,1,0,1,1,1
5027,1111,0,1,0,0,0,1,0,1,0,1,1,1,1085,0,1,0,0,0,0,1,1,1,1,0,1
5028,1141,0,1,0,0,0,1,1,1,0,1,0,1,1033,0,1,0,0,0,0,0,0,1,0,0,1
5029,1176,0,1,0,0,1,0,0,1,1,0,0,0,989,0,0,1,1,1,1,0,1,1,1,0,1
5030,1215,0,1,0,0,1,0,1,1,1,1,1,1,955,0,0,1,1,1,0,1,1,1,0,1,1
5031,1251,0,1,0,0,1,1,1,0,0,0,1,1,925,0,0,1,1,1,0,0,1,1,1,0,1
5032,1289,0,1,0,1,0,0,0,0,1,0,0,1,905,0,0,1,1,1,0,0,0,1,0,0,1
5033,1324,0,1,0,1,0,0,1,0,1,1,0,0,895,0,0,1,1,0,1,1,1,1,1,1,1
5034,1354,0,1,0,1,0,1,0,0,1,0,1,0,893,0,0,1,1,0,1,1,1,1,1,0,1
5035,1386,0,1,0,1,0,1,1,0,1,0,1,0,905,0,0,1,1,1,0,0,0,1,0,0,1
5036,1412,0,1,0,1,1,0,0,0,0,1,0,0,927,0,0,1,1,1,0,0,1,1,1,1,1
5037,1431,0,1,0,1,1,0,0,1,0,1,1,1,955,0,0,1,1,1,0,1,1,1,0,1,1
5038,1448,0,1,0,1,1,0,1,0,1,0,0,0,997,0,0,1,1,1,1,1,0,0,1,0,1
5039,1456,0,1,0,1,1,0,1,1,0,0,0,0,1041,0,1,0,0,0,0,0,1,0,0,0,1
5040,1456,0,1,0,1,1,0,1,1,0,0,0,0,1091,0,1,0,0,0,1,0,0,0,0,1,1
5041,1452,0,1,0,1,1,0,1,0,1,1,0,0,1147,0,1,0,0,0,1,1,1,1,0,1,1
5042,1439,0,1,0,1,1,0,0,1,1,1,1,1,1205,0,1,0,0,1,0,1,1,0,1,0,1
5043,1427,0,1,0,1,1,0,0,1,0,0,1,1,1269,0,1,0,0,1,1,1,1,0,1,0,1
5044,1405,0,1,0,1,0,1,1,1,1,1,0,1,1329,0,1,0,1,0,0,1,1,0,0,0,1
5045,1379,0,1,0,1,0,1,1,0,0,0,1,1,1385,0,1,0,1,0,1,1,0,1,0,0,1
5046,1346,0,1,0,1,0,1,0,0,0,0,1,0,1437,0,1,0,1,1,0,0,1,1,1,0,1
5047,1312,0,1,0,1,0,0,1,0,0,0,0,0,1483,0,1,0,1,1,1,0,0,1,0,1,1
5048,1268,0,1,0,0,1,1,1,1,0,1,0,0,1513,0,1,0,1,1,1,1,0,1,0,0,1
5049,1236,0,1,0,0,1,1,0,1,0,1,0,0,1551,0,1,1,0,0,0,0,0,1,1,1,1
5050,1199,0,1,0,0,1,0,1,0,1,1,1,1,1571,0,1,1,0,0,0,1,0,0,0,1,1
5051,1164,0,1,0,0,1,0,0,0,1,1,0,0,1583,0,1,1,0,0,0,1,0,1,1,1,1
5052,1132,0,1,0,0,0,1,1,0,1,1,0,0,1587,0,1,1,0,0,0,1,1,0,0,1,1
5053,1102,0,1,0,0,0,1,0,0,1,1,1,0,1577,0,1,1,0,0,0,1,0,1,0,0,1
5054,1055,0,1,0,0,0,0,0,1,1,1,1,1,1535,0,1,0,1,1,1,1,1,1,1,1,1
5055,1052,0,1,0,0,0,0,0,1,1,1,0,0,1527,0,1,0,1,1,1,1,1,0,1,1,1
5056,1038,0,1,0,0,0,0,0,0,1,1,1,0,1493,0,1,0,1,1,1,0,1,0,1,0,1
5057,1029,0,1,0,0,0,0,0,0,0,1,0,1,1449,0,1,0,1,1,0,1,0,1,0,0,1
5058,1028,0,1,0,0,0,0,0,0,0,1,0,0,1401,0,1,0,1,0,1,1,1,1,0,0,1
5059,1031,0,1,0,0,0,0,0,0,0,1,1,1,1343,0,1,0,1,0,0,1,1,1,1,1,1
5060,1041,0,1,0,0,0,0,0,1,0,0,0,1,1287,0,1,0,1,0,0,0,0,0,1,1,1
5061,1056,0,1,0,0,0,0,1,0,0,0,0,0,1225,0,1,0,0,1,1,0,0,1,0,0,1
5062,1076,0,1,0,0,0,0,1,1,0,1,0,0,1167,0,1,0,0,1,0,0,0,1,1,1,1
5063,1103,0,1,0,0,0,1,0,0,1,1,1,1,1109,0,1,0,0,0,1,0,1,0,1,0,1
5064,1131,0,1,0,0,0,1,1,0,1,0,1,1,1055,0,1,0,0,0,0,0,1,1,1,1,1
5065,1161,0,1,0,0,1,0,0,0,1,0,0,1,1005,0,0,1,1,1,1,1,0,1,1,0,1
5066,1203,0,1,0,0,1,0,1,1,0,0,1,1,969,0,0,1,1,1,1,0,0,1,0,0,1
5067,1238,0,1,0,0,1,1,0,1,0,1,1,0,935,0,0,1,1,1,0,1,0,0,1,1,1
5068,1275,0,1,0,0,1,1,1,1,1,0,1,1,913,0,0,1,1,1,0,0,1,0,0,0,1
5069,1311,0,1,0,1,0,0,0,1,1,1,1,1,899,0,0,1,1,1,0,0,0,0,0,1,1
5070,1345,0,1,0,1,0,1,0,0,0,0,0,1,897,0,0,1,1,1,0,0,0,0,0,0,1
5071,1377,0,1,0,1,0,1,1,0,0,0,0,1,903,0,0,1,1,1,0,0,0,0,1,1,1
5072,1404,0,1,0,1,0,1,1,1,1,1,0,0,921,0,0,1,1,1,0,0,1,1,0,0,1
5073,1423,0,1,0,1,1,0,0,0,1,1,1,1,945,0,0,1,1,1,0,1,1,0,0,0,1
5074,1445,0,1,0,1,1,0,1,0,0,1,0,1,985,0,0,1,1,1,1,0,1,1,0,0,1
5075,1454,0,1,0,1,1,0,1,0,1,1,1,0,1027,0,1,0,0,0,0,0,0,0,0,1,1
5076,1459,0,1,0,1,1,0,1,1,0,0,1,1,1079,0,1,0,0,0,0,1,1,0,1,1,1
5077,1458,0,1,0,1,1,0,1,1,0,0,1,0,1133,0,1,0,0,0,1,1,0,1,1,0,1
5078,1447,0,1,0,1,1,0,1,0,0,1,1,1,1189,0,1,0,0,1,0,1,0,0,1,0,1
5079,1434,0,1,0,1,1,0,0,1,1,0,1,0,1251,0,1,0,0,1,1,1,0,0,0,1,1
5080,1413,0,1,0,1,1,0,0,0,0,1,0,1,1311,0,1,0,1,0,0,0,1,1,1,1,1
