Groups:
r_adc_data_v[11:0] =, r_adc_data_v[11], r_adc_data_v[10], r_adc_data_v[9], r_adc_data_v[8], r_adc_data_v[7], r_adc_data_v[6], r_adc_data_v[5], r_adc_data_v[4], r_adc_data_v[3], r_adc_data_v[2], r_adc_data_v[1], r_adc_data_v[0], ,
r_adc_data_i[11:0] =, r_adc_data_i[11], r_adc_data_i[10], r_adc_data_i[9], r_adc_data_i[8], r_adc_data_i[7], r_adc_data_i[6], r_adc_data_i[5], r_adc_data_i[4], r_adc_data_i[3], r_adc_data_i[2], r_adc_data_i[1], r_adc_data_i[0], ,

Data:
time unit: us, r_adc_data_v[11:0], r_adc_data_v[11], r_adc_data_v[10], r_adc_data_v[9], r_adc_data_v[8], r_adc_data_v[7], r_adc_data_v[6], r_adc_data_v[5], r_adc_data_v[4], r_adc_data_v[3], r_adc_data_v[2], r_adc_data_v[1], r_adc_data_v[0], r_adc_data_i[11:0], r_adc_data_i[11], r_adc_data_i[10], r_adc_data_i[9], r_adc_data_i[8], r_adc_data_i[7], r_adc_data_i[6], r_adc_data_i[5], r_adc_data_i[4], r_adc_data_i[3], r_adc_data_i[2], r_adc_data_i[1], r_adc_data_i[0], v_square, i_square,
0, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X,
3191, 1269, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1381, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1,
3192, 1269, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1381, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1,
3193, 1269, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1381, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1,
3194, 1269, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1381, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1,
3195, 1269, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1381, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1,
3196, 1269, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1381, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1,
3197, 1269, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1381, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1,
3198, 1269, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1381, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1,
3199, 1269, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1381, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1,
3200, 1269, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1381, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1,
3201, 1269, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1381, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1,
3202, 1269, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1381, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1,
3203, 1269, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1381, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1,
3204, 1269, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1381, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1,
3205, 1269, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1381, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1,
3206, 1269, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1381, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1,
3207, 1331, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3208, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3209, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3210, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3211, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3212, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3213, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3214, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3215, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3216, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3217, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3218, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3219, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3220, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3221, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3222, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3223, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3224, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3225, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3226, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3227, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3228, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3229, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3230, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3231, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3232, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3233, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3234, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3235, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3236, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3237, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3238, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3239, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3240, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3241, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3242, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3243, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3244, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3245, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3246, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3247, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3248, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3249, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3250, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3251, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3252, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3253, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3254, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3255, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3256, 1314, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1422, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1,
3257, 1315, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3258, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3259, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3260, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3261, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3262, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3263, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3264, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3265, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3266, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3267, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3268, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3269, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3270, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3271, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3272, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3273, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3274, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3275, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3276, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3277, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3278, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3279, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3280, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3281, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3282, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3283, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3284, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3285, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3286, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3287, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3288, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3289, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3290, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3291, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3292, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3293, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3294, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3295, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3296, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3297, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3298, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3299, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3300, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3301, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3302, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3303, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3304, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3305, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3306, 1313, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1464, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1,
3307, 1301, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3308, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3309, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3310, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3311, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3312, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3313, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3314, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3315, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3316, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3317, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3318, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3319, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3320, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3321, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3322, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3323, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3324, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3325, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3326, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3327, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3328, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3329, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3330, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3331, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3332, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3333, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3334, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3335, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3336, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3337, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3338, 1300, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1475, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1,
